age_days,circulating_supply,first_priced_day,last_priced_day,mint,n_active_days,peak_mcap_usd,peak_price_usd,symbol
951,671589351,2024-01-08,2026-08-16,AVLhahDcDQ4m4vHM4ug63oh7xc8Jtk49Dm5hoe9Sazqr,952,75976969,0.11313009722222223,SOLAMA
930,29381008107790,2024-01-29,2026-08-16,7atgF8KQo4wJrD5ATGX7t1V2zVvykPJbFfNeVf1icFv1,929,75658136,2.575069444444e-06,CWIF
958,20999894,2024-01-01,2026-08-16,2wme8EVkw8qsfSk2B3QeX4S64ac6wxHPXb3GrdckEkio,959,75524515,3.596423611111111,SOLS
958,999908803,2024-01-01,2026-08-16,AT79ReYU9XtHUTF5vM6Q4oa9K8w7918Fp5SU7G1MDMQY,959,75258907,0.07526577083333333,SPDR
411,321273,2025-07-01,2026-08-16,Xsc9qvGR1efVDFGLrVsmkzv3qi45LTBjeUKSPmx9qEh,412,74545558,232.03166666666667,NVDAx
411,95135,2025-07-01,2026-08-16,XsoCS1TfEyfFhfvj8EtZ528L3CaKBDBRqRapnBbDF2W,412,74380389,781.8444097222222,SPYx
432,13502,2025-06-10,2026-08-16,4Tfacw1Y2eeVTebcjV59tgCujBjFsonbNm7Q4QRkxEFr,433,73350628,5432.575,XAUM
913,497137051,2024-02-15,2026-08-15,FLUXBmPhT3Fd1EDVFdg46YREqHBeNypn1h4EbnTzWERX,911,71558787,0.14394177083333334,FLUXB
872,999732690,2024-03-27,2026-08-15,C8cNX2D1y3jqKpMFkQhP1gGbfvTEdeckZXLBKSN5z5KF,872,70198840,0.07021761029411765,MAIL
940,995640182,2024-01-19,2026-08-16,Fch1oixTPri8zxBnmdCEADoJW2toyFHxqDZacQkwdvSP,941,69963297,0.07026965972222222,HARAMBE
876,9927206118747,2024-03-23,2026-08-14,FsA54yL49WKs7rWoGv9sUcbSGWCWV756jTD349e6H2yW,875,69256740,6.976458333333e-06,KOKO
877,999992548441,2024-03-22,2025-12-02,3X8GcLiH2HttjyqePg7MazpMbwbgq5URUMTyDz5tkmdE,621,66651621,6.6652118055556e-05,LADYF
958,2472524629708,2024-01-01,2026-08-16,kinXdEcpDQeHPEuQnqmUgtYykqKGVFq6CeVX5iAHJq6,959,66625696,2.6946423611111e-05,KIN
621,867195394,2024-12-03,2026-08-16,5SVG3T9CNQsm2kEwzbRq6hASqh1oGfjqTtLXYUibpump,622,66240088,0.07638427083333334,SIGMA
207,62258185,2026-01-21,2026-08-16,7GxATsNMnaC88vdwd2t3mwrFuQwwGvmYPrUQ4D6FotXk,208,64892808,1.042317701388889,jlJupUSD
410,160373,2025-07-02,2026-08-16,XsCPL9dNWBMvFtTmwcCA5v3xWPSMEBCszbQdiLLq6aN,411,64448796,401.8672569444444,GOOGLx
410,84362,2025-07-02,2026-08-16,Xs8S1uUs1zvS2p7iwtsG3b6fkhpvmwz4GYU3gWAmWHZ,411,62950145,746.1913888888889,QQQx
885,999785088,2024-03-14,2026-08-16,26KMQVgDUoB6rEfnJ51yAABWWJND8uMtpnQgsHQ64Udr,886,61948524,0.06196184027777778,HAMMY
909,9862994972,2024-02-19,2026-08-16,HLptm5e6rTgh4EKgDpYFrnRHbjpkMyVdEeREEa2G7rf9,910,61722520,0.006257989583333333,DUKO
958,987044206,2024-01-01,2026-08-16,Fm9rHUTF5v3hwMLbStjZXqNBBoZyGriQaFM6sTFz3K8A,959,61444763,0.06225127777777778,MBS
399,1983104,2025-07-13,2026-08-16,Xs2yquAgsHByNzx68WJC55WHjHBvG9JsMB7CWjTLyPy,400,58987233,29.744895833333334,DFDVx
316,116270,2025-10-04,2026-08-16,Xsv9hRk1z5ystj9MhnA7Lq4vjSsLwzL2nxrwmwtD3re,317,58581960,503.8454513888889,GLDx
254,87613,2025-12-05,2026-08-16,A7bdiYdS5GjqGFtxf17ppRHtDKPkkRqbKtR27dxvQXaS,255,58533806,668.0941319444445,ZEC
958,97641861869501,2024-01-01,2026-08-12,AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR,928,58242693,5.96493055556e-07,GUAC
887,937434812,2024-03-12,2026-08-14,9ZMEz6nmr4RWs92ASFKxFGfKpWw8cbUp2ZP3EhdqwWPr,861,58221554,0.06210730902777778,BALLZ
411,136149,2025-07-01,2026-08-16,Xs7ZdzSHLU9ftNJsii5fCeJhoRWSC32SQGzGQtePxNu,412,57550846,422.7049652777778,COINx
410,72373,2025-07-02,2026-08-16,Xsa62P5mvPszXL1krVUnU5ar38bBSVcWAB6fmPCo5Zu,411,56953468,786.9455555555555,METAx
958,311743277,2024-01-01,2026-08-16,NFTUkR4u7wKxy9QLaX2TGvd9oZSWoMo4jqSJqdMb7Nk,959,56197931,0.18026990625,BLOCK
468,999750884,2025-05-05,2026-08-16,38PgzpJYu2HkiYvV8qePFakB8tuobPdGm2FFEn7Dpump,469,55725512,0.05573939743589744,GORK
952,991988890,2024-01-07,2026-08-16,4vqYQTjmKjxrWGtbL2tVkbAU1EVAz9JwcYtd2VE3PbVU,953,53396513,0.05382773263888889,WYNN
312,287230,2025-10-08,2026-08-16,XsjQP3iMAaQ3kQScQKthQpx9ALRbjKAjQtHg6TFomoc,313,53195032,185.2001736111111,TQQQx
304,27344397,2025-10-16,2026-08-16,PRVT6TB7uss3FrUd2D9xs2zqDBsa3GbMJMwCQsgmeta,305,52839249,1.9323611111111112,UMBRA
411,153696,2025-07-01,2026-08-16,XsbEhLAtcf6HdfpFZ5xEMdqW8nfAvcsP5bdudRLJzJp,412,52511219,341.65694444444443,AAPLx
958,695015012,2024-01-01,2026-08-10,GFX1ZjR2P15tmrSwow6FjyDYcEkoFb4p4gJCpLBjaxHD,953,52404260,0.07540018402777778,GOFX
207,49361491,2026-01-21,2026-08-16,JuprjznTrTSp2UFa3ZBUFgwdAmtZCq4MQCwysN55USD,208,50374550,1.0205232569444445,JupUSD
906,99992002,2024-02-22,2026-08-16,E1kvzJNxShvvWTrudokpzuc789vRiDXfXG3duCuY6ooE,907,48967552,0.48971469444444443,DITH
782,989945306,2024-06-25,2026-08-16,BEgBsVSKJSxreiCE1XmWWq8arnwit7xDqQXSWYgay9xP,783,48477952,0.04897033333333333,WYAC
958,12245631,2024-01-01,2026-08-16,AGFEad2et2ZJif9jaGpdMixQqvW5i81aBdvKe7PHNfz3,959,47497316,3.878715277777778,FTT
939,798961998,2024-01-20,2026-08-16,EJPtJEDogxzDbvM8qvAsqYbLmPj5n1vQeqoAzj9Yfv3q,940,44236617,0.05536761111111111,BOZO
871,995876629,2024-03-28,2026-08-13,WskzsKqEW3ZsmrhPAevfVZb6PuuLzWov9mJWZsfDePC,863,43978821,0.04416091304347826,PUNDU
322,352,2025-09-28,2026-08-16,CtzPWv73Sn1dMGVU3ZtLv9yWSyUAanBni19YWDaznnkn,323,43829050,124486.95065972222,xBTC
958,2637651,2024-01-01,2026-08-16,HaP8r3ksG76PhQLTqR8FYBeNiQpejcFbQmiHbg787Ut1,959,43520785,16.499826388888888,TRUMP
958,1441125,2024-01-01,2026-08-16,CWE8jPTUYhdCTZYWPTe1o5DFqfdjzWKc9WKz6rSjQUdG,959,42697885,29.62815972222222,LINK
885,997923393,2024-03-14,2026-08-15,ENoD8J2J6wNHkcJkvVBkwq5JMiR1oNBfBZRkoHCQogyT,885,42348529,0.04243665277777778,AABL
664,223076067,2024-10-21,2026-08-16,9se6kma7LeGcQWyRBNcYzyxZPE3r9t9qWZ8SnjnN3jJ7,665,42085654,0.18866055208333332,LUNA
447,999796432,2025-05-26,2026-08-16,69LjZUUzxj3Cb3Fxeo1X4QpYEQTboApkhXTysPpbpump,448,40868873,0.040877194444444445,CODEC
880,502288835905,2024-03-19,2026-08-16,21rweMLGYeMNonHW7H3xa5py17X6ZFRcHirCp9inRBQA,881,40771360,8.1171145833333e-05,IQ50
958,959569168,2024-01-01,2026-08-16,CKaKtYvz6dKPyMvYq9Rh3UBrnNqYZAyd7iF4hJtjUvks,959,40624973,0.042336680555555554,GARI
611,999722937,2024-12-13,2026-08-12,GAMwtMB6onAvBNBQJCJFuxoaqfPH8uCQ2dewNMVVpump,604,39372703,0.03938361458333333,TANK
958,9999961107,2024-01-01,2026-08-16,79F32BvHBE49gPsvypYTGzcpWGvt66mgvenQow3mJjXu,959,38603461,0.003860361111111111,CORGIAI
888,99992816,2024-03-11,2026-04-08,FQAguaz4t6SGo7aHjHCkU56Umo3VMLY5pE9PYBmf8Zja,759,38481183,0.3848394761904762,AIBET
958,1057240620,2024-01-01,2026-08-16,MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac,959,38370441,0.03629300694444444,MNGO
905,16182214681,2024-02-23,2026-08-16,iotEVVZLEywoTn1QdwNPddxPWszn3zFhEot3MfL9fns,906,37945158,0.002344868055555556,IOT
935,99958325688,2024-01-24,2024-10-31,A2PRwGdS4ho2WGfb2gbWFTXoVGoDBhLEhJ14bGouqbyZ,282,36776473,0.000367918055555556,DUCK
958,49997268,2024-01-01,2026-08-15,E5ndSkaB17Dm7CsD22dvcjfrYSDLCxFcMd6z8ddCk5wp,958,36007010,0.7201795451388889,RIN
887,918705760,2024-03-12,2026-03-04,667w6y7eH5tQucYQXfJ2KmiuGBE8HfYnqqbjLNSw7yww,723,35553045,0.038699055555555556,ANDY
495,999691541,2025-04-08,2026-08-16,8BtoThi2ZoXnF7QQK1Wjmh2JuBw9FjVvhnGMVZ2vpump,496,35041420,0.03505223263888889,DARK
958,997948794,2024-01-01,2026-07-12,4tJZhSdGePuMEfZQ3h5LaHjTPsw1iWTRFTojnZcwsAU6,924,34936562,0.035008371527777776,ELU
958,68899542,2024-01-01,2026-08-16,HBB111SCo9jkCejsZfz8Ec8nH7T6THF8KEKSnvwT6XK6,959,34283831,0.4975915659722222,HBB
807,994731135,2024-05-31,2026-08-16,HnKkzR1YtFbUUxM6g3iVRS2RY68KHhGV7bNdfF1GCsJB,808,33367051,0.033543788194444445,KAMA
633,987323232,2024-11-21,2026-08-16,5z3iCe53hUANTiG8Js8RjHNE2Arjik7L2CXLyr2rpump,634,33201846,0.03362814236111111,LESTER
906,991934792,2024-02-22,2026-08-14,3ag1Mj9AKz9FAkCQ6gAEhpLSX8B2pUbPdkb9iBsDLZNB,897,31684143,0.031941760416666666,HONK
906,9996150726,2024-02-22,2026-08-16,BLZEEuZUBVqFhj8adcCFPJvPVCiCyVmh3hkJMrU8KuJA,907,31565537,0.003157769230769231,BLZE
885,979813300,2024-03-14,2026-08-15,FvER7SsvY5GqAMawf7Qfb5MnUUmDdbPNPg4nCa4zHoLw,885,31468364,0.03211669444444444,PAJAMAS
958,199965032,2024-01-01,2026-05-06,AkhdZGVbJXPuQZ53u2LrimCjkRP6ZyxG1SoM85T98eE1,857,31306503,0.1565598888888889,BOT
958,20999094,2024-01-01,2026-08-16,93RC484oMK5T9H89rzT5qiAXKHGP9jscXfFfrihNbe57,959,31101992,1.481111111111111,ZERO
873,772552342,2024-03-26,2026-08-16,9dLuVbJMd4ZpTpFgmaFHAGSsFwVjtcnzFWaLAA1expHg,874,30812908,0.039884556962025315,HEEHEE
781,999821814,2024-06-26,2026-08-16,6SUryVEuDz5hqAxab6QrGfbzWvjN8dC7m29ezSvDpump,782,30803083,0.030808572916666666,JASON
761,840561050,2024-07-16,2026-08-16,BreuhVohXX5fv6q41uyb3sojtAuGoGaiAhKBMtcrpump,762,30229643,0.03596364930555555,hehe
897,118323404,2024-03-02,2026-08-16,GyuP7chtXSRB6erApifBxFvuTtz94x3zQo3JdWofBTgy,898,29888881,0.25260328819444444,D2X
902,995377063,2024-02-26,2026-07-22,2xP43MawHfU7pwPUmvkc6AUWg4GX8xPQLTGMkSZfCEJT,868,29781436,0.029919753472222223,NINJA
958,999889979,2024-01-01,2026-08-15,GsNzxJfFn6zQdJGeYsupJWzUAm57Ba7335mfhWvFiE9Z,958,28898869,0.028902048611111113,DXL
880,997354226,2024-03-19,2026-08-15,HfQuaLjMguh7vyZqqrWuVqpsjQd7tAPrzBWKqA3pDTH3,848,28383877,0.02845917361111111,JENSEN
887,97896202,2024-03-12,2026-08-15,EF23Avq2cTPnMVTfHacZ3SG5Z8misHmFA2gbt2rKqiYH,877,28046257,0.2864897326388889,WHOREN
816,926892188,2024-05-22,2026-08-16,6yjNqPzTSanBWSa6dxVEgTjePXBrZ2FoHLDQwYwEsyM6,817,27600545,0.029777513888888888,Chud
296,90466,2025-10-24,2026-08-16,XsjFwUPiLofddX5cWFHW35GCbXcSu1BCUGfxoQAQjeL,297,27229585,300.99344155844153,ORCLx
958,1834945944,2024-01-01,2026-08-15,PRSMNsEPqhGVCH1TtWiJqPjJyh2cKrLostPZTNy1o5x,958,27006257,0.014717739583333334,PRISM
249,1239,2025-12-10,2026-08-07,FJug3z58gssSTDhVNkTse5fP8GRZzuidf9SRtfB2RhDe,203,26882740,21697.185555555556,TSLAr
507,988001138,2025-03-27,2026-08-16,4TBi66vi32S7J8X1A6eWfaLHYmUXu7CStcEmsJQdpump,508,26284827,0.02660404513888889,GHIBLI
958,9594621506,2024-01-01,2026-08-16,DFL1zNkaGPWm1BqAVqRjCZvHmwTFrEaJtbzJWgseoNJh,959,26178692,0.002728475694444444,DFL
927,495266075,2024-02-01,2026-08-14,AqEHVh8J2nXH9saV2ciZyYwPpqWFRfD2ffcq5Z8xxqm5,926,25824582,0.05214284375,YAKU
901,18389722277,2024-02-27,2024-08-17,Hz1XePA2vukqFBcf9P7VJ3AsMKoTXyPn3s21dNvGrHnd,173,24486809,0.001331548611111111,LIBRA
958,19248205,2024-01-01,2026-01-01,kNkT1RDnexWqYP3EYGyWv5ZtazB8CfgGAfJtv9AQ3kz,732,24252738,1.26,KNK
930,99944179,2024-01-29,2026-08-11,7NQSHjuEGENZDWfSvPZz7oP2D6c5Jc3LjFC6uh179ufr,892,24179375,0.2419287951388889,MOAI
954,99869006241,2024-01-05,2026-07-23,3de2yRhtD4VbJBb8EQAQffYMPLU4EnSHT1eveBwiL3tn,920,24080567,0.000241121527777778,LOAF
922,999484257,2024-02-06,2026-08-16,FYa25XnBsXQXAdTnsyKBKd5gZ1VZhChBRF57CqfRxJZX,923,23799094,0.023811375,MONK
885,999380490,2024-03-14,2024-11-07,7YFs3oLBEqJffu5VjByokYUTJYRdFrpEFtRngji4LyxS,239,23507470,0.023522042253521128,SHREDN
939,98413737371,2024-01-20,2026-08-16,7iT1GRYYhEop2nV1dyCwK2MGyLmPHq47WhPGSwiqcUg5,940,23311754,0.000236875,ANALOS
958,20986916,2024-01-01,2026-08-14,FmQ7v2QUqXVVtAXkngBh3Mwx7s3mKT55nQ5Z673dURYS,957,23291702,1.1098201631944444,DARK
958,45012068,2024-01-01,2026-08-16,GENEtH5amGSi8kHAtQoezp1XEXwZJ8vcuePYnXdKrMYz,959,23244854,0.5164138125,GENE
906,64525,2024-02-22,2026-08-16,LSTxxxnJzKDFSLr4dUkPcmCf5VyryEqzPLz5j4bpxFp,907,23181331,359.25885416666665,LST
871,999648133,2024-03-28,2026-08-16,4sp2EUDrQf46rZun6sYAWzjrXwUpx2T3njuoKmV766RJ,869,23123038,0.023131177083333333,$HAMI
958,407428130,2024-01-01,2026-08-16,7DGJnYfJrYiP5CKBx6wpbu8F5Ya1swdFoesuCrAKCzZc,957,22945662,0.05631830555555556,MELON
922,8509480815,2024-02-06,2026-08-16,F23fFqpRNsmWjuUrFpfM1pvoVvMSpLuN6hY978Y1JXLt,923,22502317,0.002644381944444444,USDC
898,99116504,2024-03-01,2026-07-26,HCgybxq5Upy8Mccihrp7EsmwwFqYZtrHrsmsKwtGXLgW,876,21670206,0.21863368055555554,STAR
912,998765966,2024-02-16,2026-08-14,Fxgdfsy1Z5Mvh53o69s2Ev6TGxtAJ1RQ5RJ5moCpKmQZ,895,21654748,0.02168150347222222,SI
958,9424971848,2024-01-01,2026-08-14,9noXzpXnkyEcKF3AeXqUHTdR59V5uvrRBUZ9bwfQwxeq,955,20897388,0.002217236111111111,KING
958,32714391,2024-01-01,2026-08-16,3dQTr7ror2QPKQ3GbBCokJUmjErGg8kTJzdnYjNfvi3Z,959,20635616,0.6307809826388889,BORG
810,999824661,2024-05-28,2026-08-16,4GJ3TCt5mTgQT5BRKb14AkjddpFQqKVfphxzS3t4foZ9,791,20536133,0.020539733944954126,JENNER
941,324484350227,2024-01-18,2026-08-16,6gnCPhXtLnUD76HjQuSYPENLSZdG8RvDB1pTLM5aLSJA,942,20095894,6.1931782945736e-05,BSKT
